,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,FILENAME,OBJECT,FILTER,IMAGETYP,DATE-OBS,EXP-TIME,JD
332,332.0,332.0,332.0,254.0,reduced_M82_R*_154.fits,M82,R*,REDUCED,2025-04-30T22:58:24.02,,2460796.457222454
333,333.0,333.0,333.0,465.0,LDST_250430-0017_G.fit,LDST_250430,G*,LIGHT,2025-04-30T22:59:28.25,,2460796.4579658564
334,334.0,334.0,334.0,338.0,reduced_M82_G*_155.fits,M82,G*,REDUCED,2025-04-30T22:59:28.25,,2460796.4579658564
335,335.0,335.0,335.0,141.0,registered_M82_G*_289.fits,M82,G*,REGISTERED,2025-04-30T22:59:28.25,,2460796.4579658564
336,336.0,336.0,336.0,96.0,reduced_M82_B*_156.fits,M82,B*,REDUCED,2025-04-30T23:00:32.58,,2460796.4587104167
337,337.0,337.0,337.0,8.0,registered_M82_B*_290.fits,M82,B*,REGISTERED,2025-04-30T23:00:32.58,,2460796.4587104167
338,338.0,338.0,338.0,204.0,LDST_250430-0017_B.fit,LDST_250430,B*,LIGHT,2025-04-30T23:00:32.58,,2460796.4587104167
339,339.0,339.0,339.0,193.0,LDST_250430-0017_HALPHA.fit,LDST_250430,H_alpha,LIGHT,2025-04-30T23:01:36.62,,2460796.4594516205
340,340.0,340.0,340.0,283.0,registered_M82_H_alpha_291.fits,M82,H_alpha,REGISTERED,2025-04-30T23:01:36.62,,2460796.4594516205
341,341.0,341.0,341.0,219.0,reduced_M82_H_alpha_157.fits,M82,H_alpha,REDUCED,2025-04-30T23:01:36.62,,2460796.4594516205
342,342.0,342.0,342.0,205.0,registered_M82_R*_292.fits,M82,R*,REGISTERED,2025-04-30T23:02:42.33,,2460796.460212153
343,343.0,343.0,343.0,158.0,reduced_M82_R*_158.fits,M82,R*,REDUCED,2025-04-30T23:02:42.33,,2460796.460212153
344,344.0,344.0,344.0,324.0,LDST_250430-0018_R.fit,LDST_250430,R*,LIGHT,2025-04-30T23:02:42.33,,2460796.460212153
345,345.0,345.0,345.0,297.0,registered_M82_G*_293.fits,M82,G*,REGISTERED,2025-04-30T23:03:46.60,,2460796.4609560184
346,346.0,346.0,346.0,325.0,reduced_M82_G*_159.fits,M82,G*,REDUCED,2025-04-30T23:03:46.60,,2460796.4609560184
347,347.0,347.0,347.0,295.0,LDST_250430-0018_G.fit,LDST_250430,G*,LIGHT,2025-04-30T23:03:46.60,,2460796.4609560184
348,348.0,348.0,348.0,112.0,LDST_250430-0018_B.fit,LDST_250430,B*,LIGHT,2025-04-30T23:04:50.91,,2460796.461700348
349,349.0,349.0,349.0,326.0,reduced_M82_B*_160.fits,M82,B*,REDUCED,2025-04-30T23:04:50.91,,2460796.461700348
350,350.0,350.0,350.0,33.0,registered_M82_B*_294.fits,M82,B*,REGISTERED,2025-04-30T23:04:50.91,,2460796.461700348
351,351.0,351.0,351.0,448.0,reduced_M82_H_alpha_161.fits,M82,H_alpha,REDUCED,2025-04-30T23:05:55.13,,2460796.4624436344
352,352.0,352.0,352.0,443.0,LDST_250430-0018_HALPHA.fit,LDST_250430,H_alpha,LIGHT,2025-04-30T23:05:55.13,,2460796.4624436344
353,353.0,353.0,353.0,320.0,registered_M82_H_alpha_295.fits,M82,H_alpha,REGISTERED,2025-04-30T23:05:55.13,,2460796.4624436344
354,354.0,354.0,354.0,390.0,LDST_250430-0019_R.fit,LDST_250430,R*,LIGHT,2025-04-30T23:07:00.71,,2460796.463202662
355,355.0,355.0,355.0,162.0,registered_M82_R*_296.fits,M82,R*,REGISTERED,2025-04-30T23:07:00.71,,2460796.463202662
356,356.0,356.0,356.0,418.0,reduced_M82_R*_162.fits,M82,R*,REDUCED,2025-04-30T23:07:00.71,,2460796.463202662
357,357.0,357.0,357.0,356.0,LDST_250430-0019_G.fit,LDST_250430,G*,LIGHT,2025-04-30T23:08:05.02,,2460796.4639469907
358,358.0,358.0,358.0,35.0,reduced_M82_G*_163.fits,M82,G*,REDUCED,2025-04-30T23:08:05.02,,2460796.4639469907
359,359.0,359.0,359.0,329.0,registered_M82_G*_297.fits,M82,G*,REGISTERED,2025-04-30T23:08:05.02,,2460796.4639469907
360,360.0,360.0,360.0,40.0,LDST_250430-0019_B.fit,LDST_250430,B*,LIGHT,2025-04-30T23:09:09.23,,2460796.464690162
361,361.0,361.0,361.0,95.0,registered_M82_B*_298.fits,M82,B*,REGISTERED,2025-04-30T23:09:09.23,,2460796.464690162
362,362.0,362.0,362.0,299.0,reduced_M82_B*_164.fits,M82,B*,REDUCED,2025-04-30T23:09:09.23,,2460796.464690162
363,363.0,363.0,363.0,400.0,reduced_M82_H_alpha_165.fits,M82,H_alpha,REDUCED,2025-04-30T23:10:13.34,,2460796.465432176
364,364.0,364.0,364.0,134.0,LDST_250430-0019_HALPHA.fit,LDST_250430,H_alpha,LIGHT,2025-04-30T23:10:13.34,,2460796.465432176
365,365.0,365.0,365.0,351.0,registered_M82_H_alpha_299.fits,M82,H_alpha,REGISTERED,2025-04-30T23:10:13.34,,2460796.465432176
366,366.0,366.0,366.0,467.0,registered_M82_R*_300.fits,M82,R*,REGISTERED,2025-04-30T23:11:18.94,,2460796.466191435
367,367.0,367.0,367.0,476.0,LDST_250430-0020_R.fit,LDST_250430,R*,LIGHT,2025-04-30T23:11:18.94,,2460796.466191435
368,368.0,368.0,368.0,446.0,reduced_M82_R*_166.fits,M82,R*,REDUCED,2025-04-30T23:11:18.94,,2460796.466191435
369,369.0,369.0,369.0,493.0,LDST_250430-0020_G.fit,LDST_250430,G*,LIGHT,2025-04-30T23:12:23.10,,2460796.466934028
370,370.0,370.0,370.0,106.0,registered_M82_G*_301.fits,M82,G*,REGISTERED,2025-04-30T23:12:23.10,,2460796.466934028
371,371.0,371.0,371.0,6.0,reduced_M82_G*_167.fits,M82,G*,REDUCED,2025-04-30T23:12:23.10,,2460796.466934028
372,372.0,372.0,372.0,382.0,reduced_M82_B*_168.fits,M82,B*,REDUCED,2025-04-30T23:13:27.36,,2460796.4676777776
373,373.0,373.0,373.0,389.0,registered_M82_B*_302.fits,M82,B*,REGISTERED,2025-04-30T23:13:27.36,,2460796.4676777776
374,374.0,374.0,374.0,171.0,LDST_250430-0020_B.fit,LDST_250430,B*,LIGHT,2025-04-30T23:13:27.36,,2460796.4676777776
375,375.0,375.0,375.0,520.0,reduced_M82_H_alpha_169.fits,M82,H_alpha,REDUCED,2025-04-30T23:14:31.43,,2460796.468419329
376,376.0,376.0,376.0,131.0,registered_M82_H_alpha_303.fits,M82,H_alpha,REGISTERED,2025-04-30T23:14:31.43,,2460796.468419329
377,377.0,377.0,377.0,331.0,LDST_250430-0020_HALPHA.fit,LDST_250430,H_alpha,LIGHT,2025-04-30T23:14:31.43,,2460796.468419329
378,378.0,378.0,378.0,403.0,LDST_250430-0021_R.fit,LDST_250430,R*,LIGHT,2025-04-30T23:15:37.14,,2460796.469179861
379,379.0,379.0,379.0,78.0,reduced_M82_R*_170.fits,M82,R*,REDUCED,2025-04-30T23:15:37.14,,2460796.469179861
380,380.0,380.0,380.0,502.0,registered_M82_R*_304.fits,M82,R*,REGISTERED,2025-04-30T23:15:37.14,,2460796.469179861
381,381.0,381.0,381.0,61.0,registered_M82_G*_305.fits,M82,G*,REGISTERED,2025-04-30T23:16:41.50,,2460796.4699247684
382,382.0,382.0,382.0,494.0,reduced_M82_G*_171.fits,M82,G*,REDUCED,2025-04-30T23:16:41.50,,2460796.4699247684
383,383.0,383.0,383.0,447.0,LDST_250430-0021_G.fit,LDST_250430,G*,LIGHT,2025-04-30T23:16:41.50,,2460796.4699247684
384,384.0,384.0,384.0,236.0,LDST_250430-0021_B.fit,LDST_250430,B*,LIGHT,2025-04-30T23:17:45.74,,2460796.470668287
385,385.0,385.0,385.0,271.0,reduced_M82_B*_172.fits,M82,B*,REDUCED,2025-04-30T23:17:45.74,,2460796.470668287
386,386.0,386.0,386.0,360.0,registered_M82_B*_306.fits,M82,B*,REGISTERED,2025-04-30T23:17:45.74,,2460796.470668287
387,387.0,387.0,387.0,109.0,reduced_M82_H_alpha_173.fits,M82,H_alpha,REDUCED,2025-04-30T23:18:49.94,,2460796.4714113427
388,388.0,388.0,388.0,85.0,registered_M82_H_alpha_307.fits,M82,H_alpha,REGISTERED,2025-04-30T23:18:49.94,,2460796.4714113427
389,389.0,389.0,389.0,245.0,LDST_250430-0021_HALPHA.fit,LDST_250430,H_alpha,LIGHT,2025-04-30T23:18:49.94,,2460796.4714113427
390,390.0,390.0,390.0,,master_bias.fits,LDST_250430,,MASTER_BIAS,2025-04-30T18:22:10.41,,2460796.265398264
391,391.0,391.0,,,master_flat_H_alpha.fits,LDST_250430,H_alpha,MASTER_BIAS,2025-04-30T18:44:34.30,,2460796.2809525463
392,392.0,392.0,,,master_flat_B*.fits,LDST_250430,B*,MASTER_BIAS,2025-04-30T18:44:34.30,,2460796.2809525463
393,393.0,393.0,,,master_flat_G*.fits,LDST_250430,G*,MASTER_BIAS,2025-04-30T18:44:34.30,,2460796.2809525463
394,394.0,394.0,,,master_flat_R*.fits,LDST_250430,R*,MASTER_BIAS,2025-04-30T18:44:34.30,,2460796.2809525463
395,395.0,395.0,,,master_flat_Lum.fits,LDST_250430,Lum,MASTER_BIAS,2025-04-30T18:44:34.30,,2460796.2809525463
396,396.0,396.0,,,reduced_M82_R*_47.fits,M82,R*,REDUCED,2025-04-30T20:45:00.06,,2460796.364584028
397,397.0,397.0,,,reduced_M82_G*_50.fits,M82,G*,REDUCED,2025-04-30T20:46:04.32,,2460796.365327778
398,398.0,398.0,,,reduced_M82_B*_52.fits,M82,B*,REDUCED,2025-04-30T20:47:08.89,,2460796.366075116
399,399.0,399.0,,,reduced_M82_H_alpha_53.fits,M82,H_alpha,REDUCED,2025-04-30T20:48:13.04,,2460796.3668175926
400,400.0,400.0,,,reduced_M82_R*_61.fits,M82,R*,REDUCED,2025-04-30T20:49:19.01,,2460796.367581134
401,401.0,401.0,,,reduced_M82_G*_67.fits,M82,G*,REDUCED,2025-04-30T20:50:23.38,,2460796.3683261573
402,402.0,402.0,,,reduced_M82_B*_68.fits,M82,B*,REDUCED,2025-04-30T20:51:27.67,,2460796.3690702547
403,403.0,403.0,,,reduced_M82_H_alpha_73.fits,M82,H_alpha,REDUCED,2025-04-30T20:52:31.87,,2460796.36981331
404,404.0,404.0,,,reduced_M82_R*_75.fits,M82,R*,REDUCED,2025-04-30T20:53:37.69,,2460796.370575116
405,405.0,405.0,,,reduced_M82_G*_78.fits,M82,G*,REDUCED,2025-04-30T20:54:42.27,,2460796.371322569
406,406.0,406.0,,,reduced_M82_B*_80.fits,M82,B*,REDUCED,2025-04-30T20:55:46.63,,2460796.372067477
407,407.0,407.0,,,reduced_M82_H_alpha_84.fits,M82,H_alpha,REDUCED,2025-04-30T20:56:50.77,,2460796.372809838
408,408.0,408.0,,,reduced_M82_R*_87.fits,M82,R*,REDUCED,2025-04-30T20:57:56.60,,2460796.373571759
409,409.0,409.0,,,reduced_M82_G*_91.fits,M82,G*,REDUCED,2025-04-30T20:59:00.89,,2460796.3743158565
410,410.0,410.0,,,reduced_M82_B*_94.fits,M82,B*,REDUCED,2025-04-30T21:00:05.27,,2460796.375060996
411,411.0,411.0,,,reduced_M82_H_alpha_97.fits,M82,H_alpha,REDUCED,2025-04-30T21:01:09.48,,2460796.375804167
412,412.0,412.0,,,reduced_M82_R*_98.fits,M82,R*,REDUCED,2025-04-30T21:02:15.39,,2460796.376567014
413,413.0,413.0,,,reduced_M82_G*_103.fits,M82,G*,REDUCED,2025-04-30T21:03:19.69,,2460796.377311227
414,414.0,414.0,,,reduced_M82_B*_104.fits,M82,B*,REDUCED,2025-04-30T21:04:24.00,,2460796.378055556
415,415.0,415.0,,,reduced_M82_H_alpha_107.fits,M82,H_alpha,REDUCED,2025-04-30T21:05:28.19,,2460796.3787984955
416,416.0,416.0,,,reduced_M82_R*_110.fits,M82,R*,REDUCED,2025-04-30T21:06:41.75,,2460796.379649884
417,417.0,417.0,,,reduced_M82_G*_114.fits,M82,G*,REDUCED,2025-04-30T21:07:46.14,,2460796.380395139
418,418.0,418.0,,,reduced_M82_B*_118.fits,M82,B*,REDUCED,2025-04-30T21:08:50.40,,2460796.381138889
419,419.0,419.0,,,reduced_M82_H_alpha_119.fits,M82,H_alpha,REDUCED,2025-04-30T21:09:54.65,,2460796.381882523
420,420.0,420.0,,,reduced_M82_R*_124.fits,M82,R*,REDUCED,2025-04-30T21:11:00.48,,2460796.382644444
421,421.0,421.0,,,reduced_M82_G*_126.fits,M82,G*,REDUCED,2025-04-30T21:12:04.89,,2460796.3833899307
422,422.0,422.0,,,reduced_M82_B*_130.fits,M82,B*,REDUCED,2025-04-30T21:13:09.29,,2460796.3841353008
423,423.0,423.0,,,reduced_M82_H_alpha_131.fits,M82,H_alpha,REDUCED,2025-04-30T21:14:13.54,,2460796.384878936
424,424.0,424.0,,,reduced_M82_R*_135.fits,M82,R*,REDUCED,2025-04-30T21:15:19.37,,2460796.3856408563
425,425.0,425.0,,,reduced_M82_G*_137.fits,M82,G*,REDUCED,2025-04-30T21:16:23.67,,2460796.386385069
426,426.0,426.0,,,reduced_M82_B*_141.fits,M82,B*,REDUCED,2025-04-30T21:17:28.02,,2460796.387129861
427,427.0,427.0,,,reduced_M82_H_alpha_145.fits,M82,H_alpha,REDUCED,2025-04-30T21:18:32.21,,2460796.3878728007
428,428.0,428.0,,,reduced_M82_R*_148.fits,M82,R*,REDUCED,2025-04-30T21:19:37.96,,2460796.3886337965
429,429.0,429.0,,,reduced_M82_G*_150.fits,M82,G*,REDUCED,2025-04-30T21:20:42.33,,2460796.38937882
430,430.0,430.0,,,reduced_M82_B*_153.fits,M82,B*,REDUCED,2025-04-30T21:21:46.63,,2460796.3901230325
431,431.0,431.0,,,reduced_M82_H_alpha_156.fits,M82,H_alpha,REDUCED,2025-04-30T21:22:50.86,,2460796.390866435
432,432.0,432.0,,,reduced_M82_R*_158.fits,M82,R*,REDUCED,2025-04-30T21:23:56.79,,2460796.391629514
433,433.0,433.0,,,reduced_M82_G*_163.fits,M82,G*,REDUCED,2025-04-30T21:25:01.06,,2460796.39237338
434,434.0,434.0,,,reduced_M82_B*_164.fits,M82,B*,REDUCED,2025-04-30T21:26:05.42,,2460796.393118287
435,435.0,435.0,,,reduced_M82_H_alpha_168.fits,M82,H_alpha,REDUCED,2025-04-30T21:27:09.54,,2460796.3938604165
436,436.0,436.0,,,reduced_M82_R*_170.fits,M82,R*,REDUCED,2025-04-30T21:32:37.55,,2460796.3976568286
437,437.0,437.0,,,reduced_M82_G*_175.fits,M82,G*,REDUCED,2025-04-30T21:33:41.81,,2460796.398400578
438,438.0,438.0,,,reduced_M82_B*_178.fits,M82,B*,REDUCED,2025-04-30T21:34:45.99,,2460796.399143403
439,439.0,439.0,,,reduced_M82_H_alpha_181.fits,M82,H_alpha,REDUCED,2025-04-30T21:35:50.16,,2460796.399886112
440,440.0,440.0,,,reduced_M82_R*_182.fits,M82,R*,REDUCED,2025-04-30T21:55:39.16,,2460796.413647685
441,441.0,441.0,,,reduced_M82_G*_184.fits,M82,G*,REDUCED,2025-04-30T21:56:23.47,,2460796.4141605324
442,442.0,442.0,,,reduced_M82_B*_187.fits,M82,B*,REDUCED,2025-04-30T21:57:07.74,,2460796.4146729168
443,443.0,443.0,,,reduced_M82_H_alpha_188.fits,M82,H_alpha,REDUCED,2025-04-30T21:57:51.97,,2460796.4151848378
444,444.0,444.0,,,reduced_M82_R*_191.fits,M82,R*,REDUCED,2025-04-30T21:58:41.81,,2460796.4157616897
445,445.0,445.0,,,reduced_M82_G*_192.fits,M82,G*,REDUCED,2025-04-30T21:59:26.03,,2460796.416273495
446,446.0,446.0,,,reduced_M82_B*_195.fits,M82,B*,REDUCED,2025-04-30T22:00:10.36,,2460796.4167865743
447,447.0,447.0,,,reduced_M82_H_alpha_197.fits,M82,H_alpha,REDUCED,2025-04-30T22:00:54.38,,2460796.417296065
448,448.0,448.0,,,reduced_M82_R*_198.fits,M82,R*,REDUCED,2025-04-30T22:01:40.14,,2460796.4178256947
449,449.0,449.0,,,reduced_M82_G*_201.fits,M82,G*,REDUCED,2025-04-30T22:02:24.42,,2460796.4183381945
450,450.0,450.0,,,reduced_M82_B*_202.fits,M82,B*,REDUCED,2025-04-30T22:03:08.73,,2460796.4188510417
451,451.0,451.0,,,reduced_M82_H_alpha_205.fits,M82,H_alpha,REDUCED,2025-04-30T22:03:52.94,,2460796.419362732
452,452.0,452.0,,,reduced_M82_R*_207.fits,M82,R*,REDUCED,2025-04-30T22:04:38.58,,2460796.4198909723
453,453.0,453.0,,,reduced_M82_G*_209.fits,M82,G*,REDUCED,2025-04-30T22:05:22.76,,2460796.420402315
454,454.0,454.0,,,reduced_M82_B*_210.fits,M82,B*,REDUCED,2025-04-30T22:06:07.10,,2460796.420915509
455,455.0,455.0,,,reduced_M82_H_alpha_213.fits,M82,H_alpha,REDUCED,2025-04-30T22:06:51.19,,2460796.42142581
456,456.0,456.0,,,reduced_M82_R*_214.fits,M82,R*,REDUCED,2025-04-30T22:07:36.74,,2460796.421953009
457,457.0,457.0,,,reduced_M82_G*_217.fits,M82,G*,REDUCED,2025-04-30T22:08:21.11,,2460796.422466551
458,458.0,458.0,,,reduced_M82_B*_219.fits,M82,B*,REDUCED,2025-04-30T22:09:05.22,,2460796.422977084
459,459.0,459.0,,,reduced_M82_H_alpha_220.fits,M82,H_alpha,REDUCED,2025-04-30T22:09:49.39,,2460796.42348831
460,460.0,460.0,,,reduced_M82_R*_223.fits,M82,R*,REDUCED,2025-04-30T22:10:35.09,,2460796.4240172454
461,461.0,461.0,,,reduced_M82_G*_225.fits,M82,G*,REDUCED,2025-04-30T22:11:19.34,,2460796.4245293983
462,462.0,462.0,,,reduced_M82_B*_226.fits,M82,B*,REDUCED,2025-04-30T22:12:03.70,,2460796.425042824
463,463.0,463.0,,,reduced_M82_H_alpha_228.fits,M82,H_alpha,REDUCED,2025-04-30T22:12:47.89,,2460796.4255542825
464,464.0,464.0,,,reduced_M82_R*_231.fits,M82,R*,REDUCED,2025-04-30T22:17:13.55,,2460796.428629051
465,465.0,465.0,,,reduced_M82_G*_232.fits,M82,G*,REDUCED,2025-04-30T22:17:57.80,,2460796.429141204
466,466.0,466.0,,,reduced_M82_B*_234.fits,M82,B*,REDUCED,2025-04-30T22:18:42.08,,2460796.429653704
467,467.0,467.0,,,reduced_M82_H_alpha_236.fits,M82,H_alpha,REDUCED,2025-04-30T22:19:26.30,,2460796.430165509
468,468.0,468.0,,,reduced_M82_R*_239.fits,M82,R*,REDUCED,2025-04-30T22:20:12.00,,2460796.4306944446
469,469.0,469.0,,,reduced_M82_G*_240.fits,M82,G*,REDUCED,2025-04-30T22:20:56.32,,2460796.431207408
470,470.0,470.0,,,reduced_M82_B*_243.fits,M82,B*,REDUCED,2025-04-30T22:21:40.57,,2460796.43171956
471,471.0,471.0,,,reduced_M82_H_alpha_244.fits,M82,H_alpha,REDUCED,2025-04-30T22:22:24.73,,2460796.4322306714
472,472.0,472.0,,,reduced_M82_R*_246.fits,M82,R*,REDUCED,2025-04-30T22:23:10.38,,2460796.432759028
473,473.0,473.0,,,reduced_M82_G*_249.fits,M82,G*,REDUCED,2025-04-30T22:23:54.67,,2460796.433271644
474,474.0,474.0,,,reduced_M82_B*_251.fits,M82,B*,REDUCED,2025-04-30T22:24:38.99,,2460796.4337846064
475,475.0,475.0,,,reduced_M82_H_alpha_253.fits,M82,H_alpha,REDUCED,2025-04-30T22:25:23.29,,2460796.434297338
476,476.0,476.0,,,reduced_M82_R*_254.fits,M82,R*,REDUCED,2025-04-30T22:26:08.88,,2460796.434825
477,477.0,477.0,,,reduced_M82_G*_256.fits,M82,G*,REDUCED,2025-04-30T22:26:53.47,,2460796.435341088
478,478.0,478.0,,,reduced_M82_B*_258.fits,M82,B*,REDUCED,2025-04-30T22:27:37.76,,2460796.435853704
479,479.0,479.0,,,reduced_M82_H_alpha_261.fits,M82,H_alpha,REDUCED,2025-04-30T22:28:21.87,,2460796.4363642363
480,480.0,480.0,,,reduced_M82_R*_262.fits,M82,R*,REDUCED,2025-04-30T22:29:07.54,,2460796.436892824
481,481.0,481.0,,,reduced_M82_G*_264.fits,M82,G*,REDUCED,2025-04-30T22:29:51.91,,2460796.4374063658
482,482.0,482.0,,,reduced_M82_B*_267.fits,M82,B*,REDUCED,2025-04-30T22:30:36.17,,2460796.437918634
483,483.0,483.0,,,reduced_M82_H_alpha_269.fits,M82,H_alpha,REDUCED,2025-04-30T22:31:20.29,,2460796.4384292825
484,484.0,484.0,,,reduced_M82_R*_271.fits,M82,R*,REDUCED,2025-04-30T22:36:04.05,,2460796.4417135417
485,485.0,485.0,,,reduced_M82_G*_275.fits,M82,G*,REDUCED,2025-04-30T22:37:08.35,,2460796.4424577546
486,486.0,486.0,,,reduced_M82_B*_278.fits,M82,B*,REDUCED,2025-04-30T22:38:12.68,,2460796.443202315
487,487.0,487.0,,,reduced_M82_H_alpha_279.fits,M82,H_alpha,REDUCED,2025-04-30T22:39:16.77,,2460796.443944097
488,488.0,488.0,,,reduced_M82_R*_282.fits,M82,R*,REDUCED,2025-04-30T22:40:22.43,,2460796.444704051
489,489.0,489.0,,,reduced_M82_G*_287.fits,M82,G*,REDUCED,2025-04-30T22:41:26.59,,2460796.4454466435
490,490.0,490.0,,,reduced_M82_B*_290.fits,M82,B*,REDUCED,2025-04-30T22:42:30.80,,2460796.4461898147
491,491.0,491.0,,,reduced_M82_H_alpha_293.fits,M82,H_alpha,REDUCED,2025-04-30T22:43:34.92,,2460796.446931944
492,492.0,492.0,,,reduced_M82_R*_294.fits,M82,R*,REDUCED,2025-04-30T22:44:40.53,,2460796.4476913195
493,493.0,493.0,,,reduced_M82_G*_299.fits,M82,G*,REDUCED,2025-04-30T22:45:44.79,,2460796.448435069
494,494.0,494.0,,,reduced_M82_B*_301.fits,M82,B*,REDUCED,2025-04-30T22:46:49.15,,2460796.4491799767
495,495.0,495.0,,,reduced_M82_H_alpha_304.fits,M82,H_alpha,REDUCED,2025-04-30T22:47:53.30,,2460796.4499224536
496,496.0,496.0,,,reduced_M82_R*_308.fits,M82,R*,REDUCED,2025-04-30T22:48:58.83,,2460796.4506809027
497,497.0,497.0,,,reduced_M82_G*_310.fits,M82,G*,REDUCED,2025-04-30T22:50:03.07,,2460796.4514244213
498,498.0,498.0,,,reduced_M82_B*_312.fits,M82,B*,REDUCED,2025-04-30T22:51:07.35,,2460796.4521684027
499,499.0,499.0,,,reduced_M82_H_alpha_317.fits,M82,H_alpha,REDUCED,2025-04-30T22:52:11.43,,2460796.4529100694
500,500.0,500.0,,,reduced_M82_R*_320.fits,M82,R*,REDUCED,2025-04-30T22:53:17.03,,2460796.4536693287
501,501.0,501.0,,,reduced_M82_G*_322.fits,M82,G*,REDUCED,2025-04-30T22:54:21.28,,2460796.454412963
502,502.0,502.0,,,reduced_M82_B*_325.fits,M82,B*,REDUCED,2025-04-30T22:55:25.57,,2460796.45515706
503,503.0,503.0,,,reduced_M82_H_alpha_329.fits,M82,H_alpha,REDUCED,2025-04-30T22:56:29.60,,2460796.455898148
504,504.0,504.0,,,reduced_M82_R*_330.fits,M82,R*,REDUCED,2025-04-30T22:58:24.02,,2460796.457222454
505,505.0,505.0,,,reduced_M82_G*_333.fits,M82,G*,REDUCED,2025-04-30T22:59:28.25,,2460796.4579658564
506,506.0,506.0,,,reduced_M82_B*_338.fits,M82,B*,REDUCED,2025-04-30T23:00:32.58,,2460796.4587104167
507,507.0,507.0,,,reduced_M82_H_alpha_339.fits,M82,H_alpha,REDUCED,2025-04-30T23:01:36.62,,2460796.4594516205
508,508.0,508.0,,,reduced_M82_R*_344.fits,M82,R*,REDUCED,2025-04-30T23:02:42.33,,2460796.460212153
509,509.0,509.0,,,reduced_M82_G*_347.fits,M82,G*,REDUCED,2025-04-30T23:03:46.60,,2460796.4609560184
510,510.0,510.0,,,reduced_M82_B*_348.fits,M82,B*,REDUCED,2025-04-30T23:04:50.91,,2460796.461700348
